feature_name,svc_1,svc_2,svc_3,svc_4,svc_5,svc_6,svc_7,svc_8,svc_9,svc_10,svc_mean,svc_std,svc_rank,xgb_1,xgb_2,xgb_3,xgb_4,xgb_5,xgb_6,xgb_7,xgb_8,xgb_9,xgb_10,xgb_mean,xgb_std,xgb_rank,lr_1,lr_2,lr_3,lr_4,lr_5,lr_6,lr_7,lr_8,lr_9,lr_10,lr_mean,lr_std,lr_rank,avg_1,avg_2,avg_3,avg_4,avg_5,avg_6,avg_7,avg_8,avg_9,avg_10,avg_mean,avg_std,avg_rank
cg14153852,0.0153682400166474,0.0151027248939065,0.0147813478025402,0.0153682400166474,0.0178966687503391,0.0232850380402602,0.0088783668690105,0.0147813478025402,0.0147813478025402,0.0153682400166474,0.015561156201107911,0.0033454260630229283,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382,0.0051227466722157,0.0050342416313021,0.00492711593418,0.0051227466722157,0.005965556250113,0.0077616793467534,0.0029594556230034,0.00492711593418,0.00492711593418,0.0051227466722157,0.0051870520670358996,0.0011151420210076678,176
FGA,0.0152393184610001,0.0154311038293878,0.0163976032076353,0.0152393184610001,0.0137326708489031,0.0107590581144571,0.0110175026524022,0.0163976032076353,0.0163976032076353,0.0152393184610001,0.01458511004510564,0.001998704938145945,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354,0.0,0.0021401624854255,0.0,0.0021401624854255,0.0,0.0,0.0,0.0,0.0021401624854255,0.0,0.00064204874562765,0.0009807456588967179,75,0.0050797728203333,0.0058570887716044,0.0054658677358784,0.0057931603154751,0.0045775569496343,0.003586352704819,0.003672500884134,0.0054658677358784,0.0061792552310202,0.0050797728203333,0.005075719596911039,0.0008416006406706414,177
MS010,0.0067663282076085,0.018018731430331,0.0116425383525149,0.0067663282076085,0.0261145925169171,0.0356337155174581,0.0009817801110842,0.0116425383525149,0.0116425383525149,0.0067663282076085,0.01359754192561606,0.009861219115141833,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215,0.0,0.0,0.0069645704669162,0.0,0.0,0.0,0.0,0.0069645704669162,0.0,0.0,0.00139291409338324,0.00278582818676648,66,0.0022554427358694,0.0060062438101103,0.006202369606477,0.0022554427358694,0.0087048641723057,0.011877905172486,0.000327260037028,0.006202369606477,0.0038808461175049,0.0022554427358694,0.00499681867299971,0.0033259614660667586,178
DBP,0.0103619885511225,0.0171202186557663,0.0143445114746146,0.0103619885511225,0.0199023411497186,0.0315914582823596,0.006321453795318,0.0143445114746146,0.0143445114746146,0.0103619885511225,0.01490549719603738,0.006669745620932533,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.0034539961837074,0.005706739551922,0.0047815038248715,0.0034539961837074,0.0066341137165728,0.0105304860941198,0.002107151265106,0.0047815038248715,0.0047815038248715,0.0034539961837074,0.00496849906534573,0.002223248540310841,179
GSTM4,0.0030663787390039,0.0077683952024576,0.0057786096783404,0.0030663787390039,0.0126498079340139,0.0182391465686008,0.0002806440489773,0.0057786096783404,0.0057786096783404,0.0030663787390039,0.006547295900608251,0.005028170865014369,252,0.0,0.0,0.0,0.0,0.0,0.0,0.04118167,0.0,0.0,0.04118167,0.008236334,0.016472668,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,0.0010221262463346,0.0025894650674858,0.0019262032261134,0.0010221262463346,0.0042166026446713,0.0060797155228669,0.0138136013847855,0.0019262032261134,0.0019262032261134,0.0146709740794726,0.00491932208702915,0.004885939361765602,180
SLC4A2,0.0021418434317496,0.0097366297307789,0.0065100183317382,0.0021418434317496,0.0208473130330504,0.0378317297598688,0.0030461379981674,0.0065100183317382,0.0065100183317382,0.0021418434317496,0.00974173958123289,0.010778774270534643,190,0.0,0.0,0.0,0.0,0.0,0.0,0.029408557,0.0,0.0,0.029408557,0.0058817114,0.0117634228,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369,0.0007139478105832,0.0032455432435929,0.0021700061105793,0.0007139478105832,0.0069491043443501,0.0126105765866229,0.0089386731587782,0.0021700061105793,0.0021700061105793,0.0091654034339983,0.004884721472024669,0.003978642052873408,181
PRB3,0.0158384926807956,0.0129353775845311,0.0164970871952451,0.0158384926807956,0.014966020479131,0.0094556251926605,0.0111684929643492,0.0164970871952451,0.0164970871952451,0.0158384926807956,0.014553225584879387,0.0023774209735021243,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231,0.0052794975602652,0.004311792528177,0.0054990290650817,0.0052794975602652,0.0049886734930436,0.0031518750642201,0.0037228309881164,0.0054990290650817,0.0054990290650817,0.0052794975602652,0.004851075194959779,0.000792473657834057,182
MP0132,0.0101449998460034,0.0163666147628679,0.0119615101764963,0.0101449998460034,0.0253586766879998,0.0313278334817106,0.0056595807759854,0.0119615101764963,0.0119615101764963,0.0101449998460034,0.014503223577606278,0.007476321747313146,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,0.0033816666153344,0.0054555382542892,0.003987170058832,0.0033816666153344,0.0084528922293332,0.0104426111605701,0.0018865269253284,0.003987170058832,0.003987170058832,0.0033816666153344,0.00483440785920201,0.002492107249104377,183
exRNA000561,0.0099227341866713,0.0161003879332731,0.0109731105045732,0.0099227341866713,0.0261439128781564,0.0319079495730992,0.0056730259772736,0.0109731105045732,0.0109731105045732,0.0099227341866713,0.014251281043553578,0.007865408137611262,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,0.0033075780622237,0.0053667959777576,0.0036577035015244,0.0033075780622237,0.0087146376260521,0.010635983191033,0.0018910086590911,0.0036577035015244,0.0036577035015244,0.0033075780622237,0.00475042701451781,0.002621802712537087,184
MP0034,0.0055021306898801,0.0006318885060546,0.0052865136064951,0.0055021306898801,0.0092873598009021,0.0174503053635793,0.0032613397808619,0.0052865136064951,0.0052865136064951,0.0055021306898801,0.006299682634052351,0.004237992702053891,257,0.0,0.0,0.0,0.0,0.0,0.0,0.039453823,0.0,0.0,0.039453823,0.007890764599999999,0.015781529199999998,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,0.0018340435632933,0.0002106295020181,0.001762171202165,0.0018340435632933,0.0030957866003006,0.0058167684545264,0.0142310468870796,0.001762171202165,0.001762171202165,0.0149729301277035,0.004728176230470981,0.005125046885483781,185
exRNA000326,0.0065941538357845,0.0093916893279388,0.008532769712867,0.0065941538357845,0.0123660127740283,0.0169716466110404,0.002457371380762,0.008532769712867,0.008532769712867,0.0065941538357845,0.0086567490739724,0.0036698445362738905,213,0.0,0.0,0.0,0.0,0.0,0.0,0.027401,0.0,0.0,0.027401,0.005480199999999999,0.010960399999999999,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,0.0021980512785948,0.0031305631093129,0.0028442565709556,0.0021980512785948,0.0041220042580094,0.0056572155370134,0.0099059952148304,0.0028442565709556,0.0028442565709556,0.011206140489796,0.004695079087901849,0.003098327399490837,186
MS028,0.0110872003569543,0.0165677473275942,0.0130586431061197,0.0110872003569543,0.0189047386345695,0.0242417467519261,0.0086191397586217,0.0130586431061197,0.0130586431061197,0.0110872003569543,0.01407709028619335,0.0043880411967520995,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188,0.0036957334523181,0.0055225824425314,0.0043528810353732,0.0036957334523181,0.0063015795448565,0.008080582250642,0.0028730465862072,0.0043528810353732,0.0043528810353732,0.0036957334523181,0.004692363428731099,0.0014626803989173653,187
C3,0.0127640663259151,0.0150174853416774,0.0143659682398098,0.0127640663259151,0.0172179575255699,0.0190906314314998,0.0076642630292605,0.0143659682398098,0.0143659682398098,0.0127640663259151,0.01403804410251823,0.0028708280904847757,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,0.004254688775305,0.0050058284472257,0.0047886560799365,0.004254688775305,0.0057393191751899,0.0063635438104999,0.0025547543430868,0.0047886560799365,0.0047886560799365,0.004254688775305,0.00467934803417268,0.0009569426968282503,188
RPIA,0.0084550678079129,0.019888711578843,0.0150489016306212,0.0084550678079129,0.0215793591050551,0.0268427896212712,0.0004184916885817,0.0150489016306212,0.0150489016306212,0.0084550678079129,0.01392412603093533,0.007328028767113374,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,0.0028183559359709,0.006629570526281,0.0050163005435404,0.0028183559359709,0.007193119701685,0.0089475965404237,0.0001394972295272,0.0050163005435404,0.0050163005435404,0.0028183559359709,0.00464137534364508,0.0024426762557044697,189
APOB,0.0047090939346363,0.0105351099029319,0.0069491636180304,0.0047090939346363,0.0134044620960832,0.0113498543308177,0.0032286164777893,0.0069491636180304,0.0069491636180304,0.0047090939346363,0.00734928154656222,0.003181056930697349,238,0.0,0.0,0.0,0.0,0.0,0.0,0.03864413,0.0,0.0,0.03864413,0.007728825999999999,0.015457651999999999,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,0.001569697978212,0.0035117033009773,0.0023163878726767,0.001569697978212,0.0044681540320277,0.0037832847769392,0.0122093159716277,0.0023163878726767,0.0023163878726767,0.0119219629271564,0.00459829805831824,0.003839162828629424,190
MP0084,0.0164934674167456,0.0128587543493251,0.0155804213142223,0.0164934674167456,0.0087948179034708,0.0051715255990845,0.0145314596530107,0.0155804213142223,0.0155804213142223,0.0164934674167456,0.013757822369779479,0.0036356513271252945,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,0.0054978224722485,0.004286251449775,0.0051934737714074,0.0054978224722485,0.0029316059678235,0.0017238418663615,0.0048438198843368,0.0051934737714074,0.0051934737714074,0.0054978224722485,0.00458594078992645,0.0012118837757084313,191
CPB2,0.0163557436181549,0.0131061965865813,0.0161613643944398,0.0163557436181549,0.0094176525572914,0.0057440683886197,0.0111604866892086,0.0161613643944398,0.0161613643944398,0.0163557436181549,0.01369797282594851,0.003574505605295937,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,0.0054519145393849,0.004368732195527,0.0053871214648132,0.0054519145393849,0.0031392175190971,0.0019146894628732,0.0037201622297362,0.0053871214648132,0.0053871214648132,0.0054519145393849,0.00456599094198278,0.0011915018684319633,192
ML010,0.0048267950658701,0.022605084872566,0.0122405681829937,0.0048267950658701,0.0290139863109247,0.0310052704541897,0.0007566380513614,0.0122405681829937,0.0122405681829937,0.0048267950658701,0.013458306943563323,0.01011349931084333,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.0016089316886233,0.0075350282908553,0.0040801893943312,0.0016089316886233,0.0096713287703082,0.0103350901513965,0.0002522126837871,0.0040801893943312,0.0040801893943312,0.0016089316886233,0.004486102314521059,0.0033711664369477793,193
APOA1,0.0084264186904599,0.0110465798783287,0.0101586471394506,0.0084264186904599,0.0116490290552658,0.0130447256700104,0.0090888540688888,0.0101586471394506,0.0101586471394506,0.0084264186904599,0.01005843861622252,0.0014623610367943839,188,0.0,0.0,0.0,0.0,0.0,0.0,0.030017667,0.0,0.0,0.030017667,0.0060035334,0.0120070668,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206,0.0028088062301532,0.0036821932927762,0.0033862157131502,0.0028088062301532,0.0038830096850885,0.0043482418900034,0.0083735527573488,0.0033862157131502,0.0033862157131502,0.0084055768895768,0.00444688341145507,0.002018515853661713,194
APOD,0.0013551595855445,0.0080204488564162,0.0039258559007243,0.0013551595855445,0.0169909133495617,0.0252879635873222,0.0018346398197249,0.0039258559007243,0.0039258559007243,0.0013551595855445,0.00679770120718314,0.0076519587761422194,247,0.0,0.0,0.0,0.0,0.0,0.0,0.03253893,0.0,0.0,0.03253893,0.006507786,0.013015572,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175,0.0004517198618481,0.0026734829521387,0.0013086186335747,0.0004517198618481,0.0056636377831872,0.008429321195774,0.0103173155793775,0.0013086186335747,0.0013086186335747,0.0112370482299127,0.00431501013648104,0.00402924854798197,195
FETUB,0.0053760579806105,0.0053253319193977,0.0055458049895662,0.0053760579806105,0.0011687743505568,0.0020583248305786,0.0028992443149132,0.0055458049895662,0.0055458049895662,0.0053760579806105,0.00442172643259764,0.001607007248652958,292,0.0,0.0,0.0,0.0,0.0,0.0,0.04960579,0.0,0.0,0.04960579,0.009921158,0.019842316,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,0.0017920193268701,0.0017751106397992,0.0018486016631887,0.0017920193268701,0.0003895914501856,0.0006861082768595,0.0157199636603863,0.0018486016631887,0.0018486016631887,0.015061860991426,0.00427624786619629,0.005581775260522121,196
MASP1,0.0058274965234092,0.0127977410905521,0.0067701260442729,0.0058274965234092,0.0230193273738982,0.0269380000464436,0.0024334843270844,0.0067701260442729,0.0067701260442729,0.0058274965234092,0.010298142054102462,0.007772483333737003,186,0.0,0.0,0.0,0.0,0.0,0.0,0.012581727,0.0,0.0,0.012581727,0.0025163454,0.0050326908,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,0.0019424988411364,0.0042659136968506,0.0022567086814242,0.0019424988411364,0.0076731091246327,0.0089793333488145,0.004980545138824,0.0022567086814242,0.0022567086814242,0.0060776740357354,0.004263169907140259,0.0024601957524506583,197
MP0024,0.0088786724984602,0.0131667004712849,0.0122993586591506,0.0088786724984602,0.018549158462648,0.0273088566684937,0.0045159421568918,0.0122993586591506,0.0122993586591506,0.0088786724984602,0.012707475123215082,0.005992633588752054,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,0.0029595574994867,0.0043889001570949,0.0040997862197168,0.0029595574994867,0.0061830528208826,0.0091029522228312,0.0015053140522972,0.0040997862197168,0.0040997862197168,0.0029595574994867,0.0042358250410716395,0.0019975445295840194,198
MP0022,0.0085862635689968,0.0159341180473198,0.0123416437810807,0.0085862635689968,0.0189144230610421,0.0243286306026811,0.003531610512124,0.0123416437810807,0.0123416437810807,0.0085862635689968,0.01254925042733995,0.005650570541938659,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,0.0028620878563322,0.0053113726824399,0.0041138812603602,0.0028620878563322,0.006304807687014,0.008109543534227,0.0011772035040413,0.0041138812603602,0.0041138812603602,0.0028620878563322,0.0041830834757799395,0.0018835235139795597,199
exRNA000015,0.002713184914821,0.0031701829401021,0.0035008903752638,0.002713184914821,0.0013391730462853,0.0012718833294005,0.0018388239138131,0.0035008903752638,0.0035008903752638,0.002713184914821,0.00262622890998554,0.0008200267946641584,337,0.0,0.0,0.0,0.0,0.0,0.0,0.054020118,0.0,0.0,0.054020118,0.0108040236,0.0216080472,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323,0.0009043949716069,0.0010567276467006,0.0011669634584212,0.0009043949716069,0.0004463910154284,0.0004239611098001,0.0174009389216142,0.0011669634584212,0.0011669634584212,0.0171128910186101,0.00417505900306308,0.006546369150359456,200
exRNA000290,0.0113231656275005,0.014495945469364,0.0122969707876465,0.0113231656275005,0.0139485547251968,0.0149806549767416,0.0108820296137005,0.0122969707876465,0.0122969707876465,0.0113231656275005,0.012516759403044388,0.0013830855946517248,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362,0.0037743885425001,0.0048319818231213,0.0040989902625488,0.0037743885425001,0.0046495182417322,0.0049935516589138,0.0036273432045668,0.0040989902625488,0.0040989902625488,0.0037743885425001,0.00417225313434808,0.00046102853155057427,201
exRNA000312,0.0014907075150365,0.0026098581466943,0.0009663796432533,0.0014907075150365,0.0057123947818408,0.0058003514342524,0.0055304337592266,0.0009663796432533,0.0009663796432533,0.0014907075150365,0.00270242995968835,0.0020027382923419124,334,0.0,0.0,0.0,0.0,0.0,0.0,0.049115915,0.0,0.0,0.049115915,0.009823183000000001,0.019646366000000002,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,0.0004969025050121,0.0008699527155647,0.000322126547751,0.0004969025050121,0.0019041315939469,0.0019334504780841,0.0179456218204299,0.000322126547751,0.000322126547751,0.0167961460136018,0.00414094872749046,0.006645353159448595,202
MS001,0.0037699574167638,0.0049672533475332,0.0069065339354855,0.0037699574167638,0.0026541653832447,0.0032027717660836,0.0030440943181937,0.0069065339354855,0.0069065339354855,0.0037699574167638,0.004589775887180311,0.0016223563029474542,285,0.0,0.0,0.0,0.0,0.0,0.0,0.041740537,0.0,0.0,0.041740537,0.0083481074,0.0166962148,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,0.0012566524722546,0.0016557511158444,0.0023021779784951,0.0012566524722546,0.0008847217944149,0.0010675905886945,0.0134232217964788,0.0023021779784951,0.0023021779784951,0.0145207653268256,0.00409718895022527,0.00496878608332031,203
RCN1,0.0095531471506038,0.0121471477774148,0.0097625058342521,0.0095531471506038,0.0171169888960627,0.0270372863139123,0.007674752652176,0.0097625058342521,0.0097625058342521,0.0095531471506038,0.012192313459413351,0.005510385961941387,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279,0.0031843823835346,0.0040490492591382,0.0032541686114173,0.0031843823835346,0.0057056629653542,0.0090124287713041,0.0025582508840586,0.0032541686114173,0.0032541686114173,0.0031843823835346,0.004064104486471079,0.0018367953206471404,204
MS021,0.0098958341397561,0.0166441811982889,0.01224619199862,0.0098958341397561,0.0150940262347258,0.0154763704168155,0.0081117312174713,0.01224619199862,0.01224619199862,0.0098958341397561,0.012175238748242981,0.0026739949505889603,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184,0.0032986113799186,0.0055480603994296,0.00408206399954,0.0032986113799186,0.0050313420782419,0.0051587901389385,0.0027039104058237,0.00408206399954,0.00408206399954,0.0032986113799186,0.00405841291608095,0.0008913316501963466,205
PI16,0.0110943890507441,0.0086685597457704,0.0103149611208692,0.0110943890507441,0.0158599531366467,0.0222299806036363,0.0092000059490949,0.0103149611208692,0.0103149611208692,0.0110943890507441,0.01201865499499882,0.0038660727331348613,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,0.0036981296835813,0.0028895199152568,0.003438320373623,0.0036981296835813,0.0052866510455489,0.0074099935345454,0.0030666686496982,0.003438320373623,0.003438320373623,0.0036981296835813,0.004006218331666219,0.001288690911044966,206
MNDA,0.011956960098734,0.0127289658642714,0.0134045454440464,0.011956960098734,0.0123391272543143,0.0123856176162885,0.0063793420870344,0.0134045454440464,0.0134045454440464,0.011956960098734,0.011991756945024978,0.0019572944688878774,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275,0.0039856533662446,0.0042429886214238,0.0044681818146821,0.0039856533662446,0.0041130424181047,0.0041285392054294,0.0021264473623448,0.0044681818146821,0.0044681818146821,0.0039856533662446,0.0039972523150082805,0.0006524314896292825,207
SCIN,0.0073666248888316,0.0202244293425019,0.0120616922492357,0.0073666248888316,0.0188993783932205,0.0162681360666031,0.0062021810888774,0.0120616922492357,0.0120616922492357,0.0073666248888316,0.01198790763054048,0.004811328300387465,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285,0.0024555416296105,0.0067414764475006,0.0040205640830785,0.0024555416296105,0.0062997927977401,0.005422712022201,0.0020673936962924,0.0040205640830785,0.0040205640830785,0.0024555416296105,0.00399596921018011,0.0016037761001291542,208
HSPA9,0.0086925378193606,0.0126032073147708,0.01002111411425,0.0086925378193606,0.0188490198956432,0.0246791167782412,0.00652100202817,0.01002111411425,0.01002111411425,0.0086925378193606,0.011879330181765698,0.005314815404812464,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270,0.0028975126064535,0.0042010691049235,0.0033403713714166,0.0028975126064535,0.006283006631881,0.0082263722594137,0.0021736673427233,0.0033403713714166,0.0033403713714166,0.0028975126064535,0.0039597767272551805,0.0017716051349374858,209
MP0041,0.0087616471073658,0.0030357320363322,0.0037718482908473,0.0087616471073658,0.0123213671953079,0.0182155980281581,0.0097398859541655,0.0037718482908473,0.0037718482908473,0.0087616471073658,0.008091306940860299,0.004538640402796942,220,0.0,0.0,0.0,0.0,0.0,0.0,0.018736225,0.0,0.0,0.018736225,0.0037472449999999997,0.0074944899999999995,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,0.0029205490357885,0.0010119106787774,0.0012572827636157,0.0029205490357885,0.0041071223984359,0.006071866009386,0.009484401795358,0.0012572827636157,0.0012572827636157,0.0091590898590274,0.0039447337103408805,0.0030788801802598895,210
G6PD,0.0064555584177211,0.0173754650098273,0.0094487228939776,0.0064555584177211,0.0251100511267462,0.0240626326858921,0.0038735757433859,0.0094487228939776,0.0094487228939776,0.0064555584177211,0.01181345685009476,0.007236825973148048,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295,0.002151852805907,0.0057918216699424,0.0031495742979925,0.002151852805907,0.0083700170422487,0.008020877561964,0.0012911919144619,0.0031495742979925,0.0031495742979925,0.002151852805907,0.003937818950031551,0.0024122753243826863,211
MS027,0.0071117630794433,0.0149802888127693,0.0101321371744012,0.0071117630794433,0.0199073734049329,0.0253616968383441,0.0057685509404229,0.0101321371744012,0.0101321371744012,0.0071117630794433,0.011774961075800271,0.006086209537640566,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,0.0023705876931477,0.0049934296042564,0.0033773790581337,0.0023705876931477,0.0066357911349776,0.0084538989461146,0.0019228503134742,0.0033773790581337,0.0033773790581337,0.0023705876931477,0.0039249870252667,0.002028736512546855,212
APOM,0.0054734268640465,0.0110483447679147,0.0077626360983581,0.0054734268640465,0.0100570234126903,0.0018233563526974,0.0048644245277949,0.0077626360983581,0.0077626360983581,0.0054734268640465,0.006750133794831111,0.002553519070287662,248,0.0,0.0,0.0,0.0,0.0,0.0,0.034476887,0.0,0.0,0.034476887,0.0068953773999999995,0.013790754799999999,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,0.0018244756213488,0.0036827815893048,0.0025875453661193,0.0018244756213488,0.0033523411375634,0.0006077854508991,0.0098868228559358,0.0025875453661193,0.0025875453661193,0.0096937306744102,0.00386350490491688,0.0030718894708615958,213
CFHR3,0.0087071676247866,0.0133764820145493,0.0110512946660667,0.0087071676247866,0.0168805958397441,0.0224119610812711,0.0028814677615227,0.0110512946660667,0.0110512946660667,0.0087071676247866,0.011482589356964711,0.004998226736351185,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0029023892082622,0.004458827338183,0.0036837648886888,0.0029023892082622,0.0056268652799146,0.007470653693757,0.0009604892538408,0.0036837648886888,0.0036837648886888,0.0029023892082622,0.0038275297856548403,0.001666075578783726,214
MP0054,0.0030763238798585,0.0177342269614597,0.0090078985064805,0.0030763238798585,0.0263152183804224,0.0320474483952354,0.0022935681277417,0.0090078985064805,0.0090078985064805,0.0030763238798585,0.01146431290238762,0.009984018413663732,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0.0010254412932861,0.0059114089871532,0.0030026328354934,0.0010254412932861,0.0087717394601408,0.0106824827984118,0.0007645227092472,0.0030026328354934,0.0030026328354934,0.0010254412932861,0.0038214376341291502,0.003328006137887936,215
ML015,0.003170496692338,0.0176880538840059,0.008876736183513,0.003170496692338,0.026876920125149,0.0325120723578635,0.0014242002672484,0.008876736183513,0.008876736183513,0.003170496692338,0.011464294526181983,0.010230074656786733,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,0.0010568322307793,0.0058960179613352,0.0029589120611709,0.0010568322307793,0.0089589733750496,0.0108373574526211,0.0004747334224161,0.0029589120611709,0.0029589120611709,0.0010568322307793,0.0038214315087272605,0.0034100248855955667,216
